Escort Senior to/fro Home to Centre by Sathya Sai Social Service (Singapore),"Volunteer under 30 minutes! Assist seniors who are less mobile, by escorting them to/fro from their home to our centre. For more information on Sathya Sai Social Service (4S), visit www.4s.org.sg. Follow Tembusu Eldercare Service on social media. Like us on Facebook (www.facebook.com/4s.tembusueldercare) and follow us on Instagram (www.instagram.com/4s.tembusueldercare)."
Volunteer Photographer Needed! by Boys' Town_4988284,Volunteer with Boys' Town to change lives. We are looking for volunteer photographer/videographer who will be able to capture moments for Boys' Town in-house or external events/programmes. *Stock images used
Malay Speaking Outreach and Befriending for Project DIAN @ M3 - Jalan Besar by SG Cares Volunteer Centre at Jalan Besar,"Volunteers are needed to do Outreach and subsequently befriend low-income Malay families living in rental blocks in the community as part of Project DIAN. Project DIAN is an initiative started by Lead Minister Dr Maliki, and M3, a collaborative effort between Muis, MENDAKI and MESRA. Project DIAN aims to empower young Malay families living in rental flats towards homeownership, and provide support from different community partners through community programs and support schemes."
Programme Support by Sathya Sai Social Service (Singapore),"Volunteers are required to assist staff in running activities to engage seniors through programmes such as bingo, art and crafts, simple exercises, gardening and festive celebrations. Through the facilitation of activities, the aim is to aid seniors in staying healthy, active and socially connected within the community. For more information on Sathya Sai Social Service (4S), visit www.4s.org.sg."
Operations and/or Programmes Support Volunteers @ CareHut@Eunos by SG Cares Volunteer Centre at Geylang,"Volunteers can be tasked in 2 main roles: Operations Support and/or Programmes Support. 1. Operations Support * Assist CareHut teachers with operational tasks such as attendance & temperature taking, restocking/distribution of lunch/refreshments, administrative help eg. curating & printing activity worksheets 2. Programmes Support * Assist in partnering CareHut teachers with the programmes conducted. This includes supporting supervised homework time (paired with 1-2 children in greater need of academic help), and co-facilitating/supporting character lessons/fun learning & play time. Programmes begin from 3pm onwards * Learning Journeys/Outing volunteers (Weekdays only) - Support CareHut teachers with ensuring children's safety & participation (may be paired with 2-3 children). Volunteers go for outings on their own expense"
Accompany Seniors for Medical Appointments (MET) by Bethesda Care & Counselling Services Centre,"Volunteers needed to accompany seniors for medical appointment at Polyclinics or hospitals across the island. Successful applicants will receive a 1 day training course. Volunteers will need to commit at least twice a month, any time period from Monday to Friday, 8am to 6pm as per senior's medical appointment."
Training Support (Various sports) @ Special Olympics Singapore (SOSG) by SG Cares Volunteer Centre at Jalan Besar,"Volunteers needed to assist or/and coach athletes with intellectual disabilities in island wide locations on various days. Volunteers will be matched to the sports needed. Each volunteer might be matched to more than 1 athlete, depending on demand and SMM. Current available schedule: (1) Athletics (Long Distance Running) = Mon or Thu 6.30-8.30pm (2) Badminton = Thu 7.30pm, Sat 8-10am or 9-11am (3) Basketball = Wed 7.30-9.30pm (4) Bocce = Sat 10am-12pm (5) Bowling = Mon 5.30-7.30pm, Tue 5-7pm or Thu 7-9pm (6) Dancesport = Tue 7-9pm (7) Floorball = Tue 7.45-9.15pm or Sat 11am-1pm (8) Football = Sat 8-10am or 11am-1pm (9) Swimming = Sat 9-11am or 9am-12pm. We will provide the nearest MRT station of the training venue once you signed up."
Befriending and Buddying Volunteers @ NTUC Health Senior Activity Centre (SilverACE) - Whampoa by SG Cares Volunteer Centre at Jalan Besar,"Volunteers needed to participate in the Whampoa Community Befriending and Buddying Volunteers services. Their roles are to assess AIC referred clients regarding their health or social conditions during their visit. Clients are generally living alone, has limited social support, primary caregiver, for someone with high care needs and has limited/ no social interaction due to physical or cognitive impairment. The Befriending and Buddying services require the volunteers to contact and visit the clients one or two sessions (face to face sessions) per month, can be weekday evenings or weekends. Volunteer must commit for at least 1 year. During each session, befrienders may engage the clients in activities such as how to use smartphones, play games, promote healthy living or lend them a listening ear. The centre will reimburse the volunteers' transportation during each visit. Volunteers who wish to sign up for this role will receive a further briefing and training. For the first introduction visit meeting, the centre staff, the client and the volunteer, the appointment will be arranged on weekday or Saturday morning. Interested volunteers may also contact the centre for further enquiries."
Mandarin or Tamil speaking Indoor Gardening Therapy Volunteer @ Sree Narayana Mission (Singapore) by SG Cares Volunteer Centre at Jalan Besar,"Volunteers to accompany senior residents for gardening activities happening every Friday, 3 to 4pm. Requirement: 1. Be fully vaccinated against COVID-19. 2. Able to converse in at least 2 languages (English & Tamil or English & Mandarin). 3. Able to accompany residents for gardening activities. 4. Maintain and prepare the gardening tools and materials for the activities. 5. Patience with the seniors 6. To be able to volunteer physically on-site at 394 Race Course Road 218649, SNM Care Centre. 7. Must be at least 21 years old. 8. Must be Singaporean or PR. 9. Must be able to commit weekly, for at least 6 months. Basic training will be provided by Sree Narayana Mission."
Facilitator for Reading Programme @ Whampoa Family Service Centre by SG Cares Volunteer Centre at Jalan Besar,"Volunteers to assist with facilitating the activities during the monthly reading programme for children. Date: 16 Aug or 6 Sep 2022 (1) 6.45pm - Briefing for Volunteers / Volunteers assisting with setup (2) 7pm - Actual programme starts (3) 8pm - Actual programme ends (4) There will be a debrief of about 15 mins after the session. Location: Whampoa Family Service Centre Blk 78A Lorong Limau, Whampoa Dew, #01-01, Singapore 321078 Staff will be there that day to brief and assist the volunteers."
Mandarin or Tamil speaking programme assistant & befriender @ Sree Narayana Mission (Singapore) by SG Cares Volunteer Centre at Jalan Besar,"Volunteers to befriend with seniors at the centre while assisting the daily activities such as simple art and craft activities and exercises. Available dates for volunteering: Monday to Friday, 11am to 2pm. Interested Volunteers can choose, one time slot. Requirement: 1. Be fully vaccinated against COVID-19. 2. Be able to chat and befriend seniors. 3. Be able to provide assistance to seniors for simple art and craft activities and exercises. 4. Help out with registration and other logistic needs before, during and after programmes when needed. 5. To be able to volunteer physically on-site at 394 Race Course Road 218649, SNM Care Centre. 5. Must be at least 21 years old. 6. Must be Singaporean or PR. 7. Must be able to commit one weekday per week, for 11am to 2pm, for at least 6 months. Basic training will be provided by Sree Narayana Mission."
